a,b,c
66.50816222676681,36.90251958000906,76.06005255148648
12.270733088268894,68.5268236262307,69.61678279570283
1.06633696933398,70.38062421692024,70.38870179009915
20.84862453061751,99.7253267706841,101.88133265882612
62.75646082234236,7.789721514381914,63.238067144859954
83.44811998799702,20.60772478197677,85.95502923169096
86.245977559529,71.10978499915444,111.78090251838526
85.1563862402895,82.38273675900538,118.4842834869205
93.76065599357068,84.925162707576,126.50432353581027
15.040733948986642,25.472836782600993,29.581904797988066
35.863763927754945,96.02484136904793,102.50355956266375
95.73067946583078,5.362832071005188,95.88077470906998
49.999182881692626,57.228675690332636,75.99368138277165
65.58563753857604,9.06074698226028,66.20855675226589
87.67656617348331,70.25143366509505,112.34965148132169
91.88608347958642,43.51501543254827,101.66911480539426
66.84498231526688,76.0330820212222,101.23873380467697
56.930464987811554,92.55311054419595,108.6607386093735
72.61250703616876,4.082969540805035,72.72720823975577
43.32137890151044,52.19738510586413,67.83294834973724
57.388281577350895,39.32086811196455,69.56684218418874
4.543914186631002,92.37682747358735,92.48851501792203
95.54383699666816,81.50700413671449,125.58668922854957
57.632403609134926,92.82047944583475,109.25719816250488
66.0649760455073,56.57914015344,86.98149320629106
85.38982025082413,64.9540943448528,107.28679217232704
38.02733678327794,98.9630015814267,106.0177061854967
44.011469859123515,75.03377989328172,86.98895104686564
74.3453142117061,94.60284612536084,120.32009075900837
98.34158388494428,85.04149378965981,130.01201016435473
3.5053182460391437,27.20567491155862,27.430566953663664
48.879996481078244,46.780119963049344,67.65821221217354
77.16056980992525,26.00343733703417,81.42439613981433
14.74938718698593,94.24312668531917,95.39031056567929
38.38492546602007,78.17788195110955,87.09296027460277
95.22263153924352,98.65731294844234,137.1153345015262
14.456702914816907,62.972113423665654,64.61024166655228
65.97472004866289,85.06606880176447,107.65175217750043
36.82502200645375,63.40841598789247,73.32604901308552
14.254084217158972,8.695063577571162,16.696797521916146
20.63196819276097,54.29412283143657,58.082096084268706
56.7722441241669,29.324530203347187,63.898480220902165
57.351863304638925,83.35306970128468,101.17791484875151
56.23001169235441,4.104704748721554,56.379631215506286
50.806774363359004,28.430085623455838,58.220254978540794
56.332211487496764,71.95552487516274,91.38334427636268
70.31270738721626,35.34900412492953,78.69834123248457
2.5068887709191867,82.59269661672849,82.63073293716276
74.30129850313799,28.727678462161357,79.66154950211391
60.379428686050744,90.73917295026655,108.99207730909744
8.047654921488089,17.316772163550905,19.095427408143628
8.059154873793506,53.16769969333263,53.775033872236584
90.97888820597623,40.8625008867635,99.73415702715027
16.723725027298283,57.48418056178075,59.86747024593652
82.25770909127279,23.02695709138318,85.41997107136518
26.268113220027587,26.95971341074335,37.6409340921503
20.97860181898506,26.03712648827394,33.43701078215425
7.964970834660296,19.118918842116557,20.711683130263186
9.027088934826917,5.91197759992924,10.790728139441734
57.778365896235236,11.090711855891787,58.83318328213813
82.99266021430928,15.655190691890727,84.45630020932279
23.67143950208618,46.39055950061819,52.080908775493945
9.679208719996014,22.40197646593486,24.40359873103855
49.13547702808984,3.0257858329966014,49.22855353029487
72.3918716798696,58.948521737969166,93.35690279998865
44.957468324755325,63.89376642173547,78.12545901130227
4.915682136197104,74.58911289727803,74.75091767775841
29.09811249160254,39.55348281071623,49.10374886942524
23.175332162728655,73.9617240148909,77.50762956062903
21.729316049218497,45.057577709879325,50.0234793376934
19.842963142067752,22.86555073602798,30.275016048209274
48.060058034624305,53.21688196814921,71.70638538305623
62.679074172964484,40.632580887244174,74.69720857393818
97.68193300000007,77.3565411208113,124.60254607668446
45.80346509399571,1.8061756938981195,45.839062874955374
7.221053169682818,79.43362916532251,79.76117508696422
20.163371568392137,16.01948940454142,25.752390059706286
21.401085385778533,25.988151753620375,33.66586531278507
70.71504901662982,11.36863712615503,71.62306938082554
33.611561210163345,71.22370034411651,78.75628570274921
57.43302855364708,64.84438443946198,86.62186191820618
3.0096352334951813,88.94017333518259,88.99108009868753
19.76458485697686,44.25513424858956,48.46808972849378
52.52379837956652,96.52023245384116,109.88587110798588
13.61043080051761,69.42626401853731,70.74779121744598
65.97818040205956,30.450497712471936,72.66603814784439
20.598964627021484,29.65588408070873,36.10801579031609
41.86188695929746,65.93106931009171,78.09816566453476
49.98602828602157,96.75213095458034,108.90168900463946
82.27789243462814,45.06678625380342,93.81186922095863
67.5906982510598,59.089287035193436,89.77776078959253
77.98171839156251,9.529891031115667,78.56186878101803
38.839653943298586,70.59214979395166,80.57152307712012
64.4105742901539,71.5669305430472,96.28368308151065
64.16840161119967,19.416282301109476,67.04159741334173
74.46721164593357,5.457306892522943,74.66691240997878
59.03040115773945,36.255229578828796,69.2750310909871
68.51213557657701,36.42163776048335,77.59154862753505
3.1242716362648513,63.85217922390391,63.928568456510234
97.3766603951449,83.77776872416037,128.45594000321776
39.96836547484555,35.84148947049902,53.685031491047084
98.0609384142354,55.68874092876974,112.77049041709493
48.67960751531576,10.079243685869164,49.71212468929808
26.523912792181726,20.042586940200064,33.24489797040652
91.23491912675522,55.03843470991841,106.55064412467677
13.564226807060777,94.0856201327225,95.05836188696048
81.60430021105763,80.30599428170807,114.49154785620705
37.82468963952168,72.98304004400588,82.20238001658531
83.55230434779892,10.291231830443959,84.1837099112124
84.25847978858904,60.07893473791303,103.48415248494081
18.533601136484204,63.81126421755599,66.44826417694468
74.39866302730341,33.48857323011475,81.58826874765148
9.543605067459687,75.66896511873026,76.26842518253054
88.62640187683753,1.2759034913057463,88.63558562650691
25.84022901930102,86.63563432448952,90.40713782980077
70.56942272368866,96.20480770271936,119.31223092655621
25.184533665368324,65.00042727593006,69.70879630287375
79.92500435779185,15.113066799678773,81.34132473524512
29.960997522935646,97.12362658360813,101.63985543733082
98.59121812693448,4.829080758462542,98.7094134960011
90.0759474008785,98.6443189951848,133.58285058415848
90.44927954430254,47.65706107188716,102.23633228991038
95.85698599935365,43.44803066991761,105.24396958483837
8.441462679168811,46.72302088617203,47.479458430920076
63.053819172822294,1.0604750889376497,63.0627363796817
4.37070730631036,69.6731491825049,69.81010528114835
6.713212822395706,12.508007887640057,14.195685531739706
42.38482666731744,80.5096592612271,90.98504693617207
36.21821017266441,95.44772751780253,102.08833153903521
23.612834058378475,6.766791078602023,24.563293626262062
20.294446687067907,99.58798541082554,101.63479426122258
98.51066059271794,37.42900254012952,105.38159460533272
55.53845567069243,90.29460262686469,106.00771350156019
5.932980360948857,69.61217975527246,69.86455343193549
52.02927662578602,10.6467476368291,53.107427554391
77.90121860625067,24.598469509683426,81.69262244877245
38.945237722698316,82.79243869428343,91.49491486538562
73.42444882339855,57.957263946224,93.54247232755904
42.307806671694344,49.39730398599579,65.03878955249967
84.58691740268941,25.112952476367493,88.23608659595966
82.76862720611048,19.018789751255532,84.92561458821805
9.235249325460524,19.74149787452965,21.79487482032135
7.610751645462228,63.81725278650191,64.26947404347722
28.76403076213849,37.41448196538244,47.193356803931394
39.04518481406047,31.989381269095418,50.47620202772482
2.7021013149429525,75.48803667908894,75.53638218222854
63.18059786670105,3.2826667984057734,63.265818955445006
63.85621630187298,2.653548989115941,63.911326716234164
17.850502900046838,26.510726972438228,31.960273753391792
49.192774532168194,54.24371885663702,73.22779596280783
11.343407453559385,7.932214983973324,13.84170969242736
94.73977152201978,13.166575401530164,95.65031633951186
20.015545982254363,78.95035960038676,81.44802859491517
54.254132287698745,25.195950430418602,59.81928441884964
64.32904142476885,70.59061623624144,95.50529132588383
46.37509205598399,35.457718871371526,58.377212941028674
41.70344402223434,85.13708975299474,94.80243295889149
88.24806964998388,97.47871046683133,131.49076314032382
14.596967333503754,4.996256084631991,15.428351506191381
47.64115012035867,93.8973939267953,105.29197391555695
20.11524094097814,32.114514114849584,37.89412797448276
18.36722688363306,91.69950776681372,93.52087867460818
84.52859256029319,87.35961746962428,121.55980307923808
51.61442983155771,70.50705996108144,87.38017436004765
31.203744984928697,43.217588328675205,53.305099587481365
1.1392440336278806,40.28975832302928,40.30586189000633
15.457360442364562,80.0777307925219,81.55594987936065
88.7861998112609,79.06494011976923,118.88756887525221
75.8424857246981,60.31400174898354,96.90129745198163
35.42889100319945,66.77447269105892,75.59124632446247
52.281897539408085,58.29926816767128,78.30837425976365
89.40219621169953,23.183827894295614,92.35931227173329
58.18358873919994,14.471667479787849,59.95631041198168
38.90731089267634,67.95734517173518,78.30695756885036
90.30675448039283,24.737120059971705,93.63351437195661
44.44864738489988,62.73066654982611,76.88184948433954
85.49992492355273,60.394358704731474,104.67910835161392
44.59779504222077,41.17969872292282,60.70198439539372
11.711285488396264,65.28174433920768,66.32390482895586
17.631999988881507,87.71427464436975,89.46888509418145
61.2803214433665,14.574860847735186,62.989716342694926
94.77508960243186,64.41428163453529,114.59283261898284
69.50157208366299,60.12690366055251,91.90056074859372
92.0877790427181,42.63010569042287,101.47652418267536
1.6579284587514258,37.81774644309422,37.85407075610896
54.525511784773634,72.25360191340862,90.51858607409207
63.8525579791553,51.54189467086813,82.05922292310751
99.91411217826969,9.903437995202129,100.40372451506305
21.3171269246763,37.017589545546535,42.71676294015401
74.7561544833381,98.34519024413494,123.53242115854366
11.548066864149503,74.17869356818879,75.07220809182398
99.68508545879307,4.234078095314553,99.77496519790974
68.67085802016845,58.5611891826155,90.2502056491187
40.601979296158646,19.674340403629493,45.11762840712689
22.88651967614865,14.269108273159684,26.970358429169856
8.614597868056661,83.01866050789522,83.4644192992049
70.71649842861959,44.857732602306335,83.74389126512438
59.67673990038693,87.90488538747051,106.24773955300302
4.261566273354659,96.91520017578382,97.00884996851805
56.002352263175176,19.916209007201605,59.43836168862076
83.15324420997541,73.08406160433583,110.70565515469463
17.242564971589772,41.97308952223352,45.3767152936495
21.994581935754514,67.77964728394882,71.2589799286036
66.27983147391936,78.38719420737468,102.65265839673042
18.712337911715508,12.916437965180494,22.737325256735488
85.44287401585574,57.5449788297997,103.01412188924144
46.55280485702806,78.39946075239725,91.17915927624696
27.38135200780386,72.1940129166155,77.21213595529987
6.292510374010244,7.613791393265137,9.87752530683596
11.560109244115289,26.396803934910746,28.81713697982503
52.48333743468679,92.8564675495979,106.66219702440375
3.2701627370167223,80.84644823608724,80.91255870825559
6.899023698448128,60.23969980139985,60.63347227525835
78.04520357532249,66.31751621611848,102.41614500745801
82.15929504202305,51.80597890932177,97.12882791712914
99.76285850738202,93.93185946683717,137.0248961337376
54.03531591543349,75.3807569167155,92.74736588937526
36.89582286814268,90.46482864478482,97.69947270506448
34.81225275566159,86.11334133747758,92.88380105394586
76.66422019185173,43.54628375722227,88.16848352268086
28.48014326947712,49.903846181034915,57.45878892136812
19.750068801382657,23.528479735661392,30.71896118573636
22.782378495678273,51.34061345524692,56.16845520291104
3.6708778805527826,34.887058098107154,35.0796546042665
41.96038059386408,3.267347739764424,42.08739836143913
21.787912269758436,41.91736812160598,47.241706905201035
41.536278677355575,8.816120645833452,42.46158769529037
36.45653745043785,89.19566100844445,96.35841979613673
48.689051271013746,31.659408634821034,58.07703391856359
63.21476434878084,74.11519558801722,97.41236394176018
57.863458180473216,64.82990251816031,86.89704283298448
99.7909299499863,13.399703873171944,100.68655205225659
71.51335218051551,5.937812147102763,71.75943947097639
43.475008423794954,63.40648906575507,76.87951100972715
94.068393346,34.27613806732,100.11851111311913
19.872884110076527,97.3620088108103,99.36947359490657
76.92464536559173,11.713779333141188,77.81139820673819
6.577655445831112,39.611170079640466,40.15358447563898
51.69081263574601,35.05069907785314,62.45391594439867
14.227114258266596,12.176930047153032,18.726676306569487
31.629738879715244,53.33468301276992,62.00829616810656
84.95581106374365,93.78800783910333,126.54517078073827
1.1603678108940079,68.84026828065532,68.85004713440041
87.95127524281969,89.66344494328564,125.59840833360845
5.0465008218655925,12.766251691014155,13.727503516058988
1.281396700899903,31.752440999886343,31.7782864068587
76.52331164383952,73.26402528990631,105.94071279078793
50.571706532584905,2.1761002385764687,50.618503670754855
42.02791730558401,51.30823555116715,66.32405949894095
16.69314115930632,20.312393190183275,26.29171502350371
13.97370909419579,31.403089890624578,34.37177040141892
76.2520592655606,94.73504080921369,121.61046212954686
68.82594270708583,88.78328996134915,112.33647210892846
76.30514216447678,53.09299887376435,92.95881480607719
90.97203526544016,67.24199139156835,113.12557892289541
62.785588056046485,22.2265471079974,66.60367455244189
7.374714625383075,14.991195924739744,16.70695576877405
61.4766350709188,64.60231392728095,89.17867247499191
37.288848725596154,36.362991317572394,52.08383028198137
93.73382164932987,45.79615718849601,104.32313901633623
82.68151822384371,52.5650894807863,97.97613019466971
89.27576266569194,95.3322229308508,130.60778892730093
61.486366115389345,19.788745851069688,64.59231905136961
8.889511896602038,11.121518980791793,14.237682613401006
88.75907086147903,48.84674718391281,101.3122765050818
79.00751304298524,93.83242966633155,122.66503973962809
26.654891416917334,82.23294986795707,86.4450188295057
87.48629278549318,96.65761230124924,130.37079980243905
44.83936872960106,59.12594538444642,74.2054338015328
11.001240176387508,32.50286342108241,34.31418680353798
71.76778185755076,33.419162619027745,79.16725928633637
24.477185923880093,58.03858197816052,62.98896434128643
78.7466866543709,61.84652829490554,100.13008399664024
93.96110191961533,24.910730167870337,97.20716615273169
75.8088654793107,36.51259278245703,84.14364810820695
40.980195771831234,33.65208589894975,53.02677937465095
47.43550753251618,32.650966377629175,57.58656944340816
30.618866787199323,89.80022659352237,94.87673950753272
85.33238748759999,86.22855827049077,121.31356319777824
7.2003023856914465,91.53146529269509,91.81423360826598
41.02623682145675,77.4852029221365,87.67615855872636
47.11645378663013,1.1113753201437429,47.12955943492234
58.46278690435418,75.30959657414824,95.33851681657781
63.36444222925548,84.9710518228042,105.99590646293059
4.600929951394548,58.61638224008946,58.79667357371431
60.00610884670322,6.045819102763998,60.309908203758205
85.2396819163126,49.112755459276606,98.3761461025835
1.1179651872043515,35.61221103992751,35.62975471866366
94.03932782283309,4.921649861792224,94.16802968487951
32.82419442909567,90.62448005218089,96.38580873057614
99.65809135819178,58.327404971106866,115.47216696598883
73.73219385170813,23.47595789819071,77.37930608000752
61.15424846084855,98.40981106076488,115.8634239862893
14.575343664579425,76.02945406670416,77.41394272753244
48.46842061762253,82.81562848520079,95.95632401548934
36.27946723079811,84.37269331174468,91.84198995681811
39.87700456325777,25.295165455289258,47.22309697964059
78.31486430580372,46.26099091447909,90.95766736029441
55.4936179131333,73.75153248060695,92.29750902557909
52.54604394716853,37.190280757595126,64.37549003562238
36.641793690372964,99.92049172212533,106.42709105692579
9.060139761682466,90.98267558391039,91.43267134295215
47.3405191646853,34.62904663080997,58.6540333254308
20.528494061392564,52.59103090862001,56.455607342938535
5.961389135018093,73.40327045532035,73.64494737560763
62.85389027174242,64.02291525289279,89.71925768624776
61.11066583165498,20.990736675835702,64.61520335480247
46.19689789120178,61.378094744210266,76.82072564874258
50.42733033623118,77.34828148375354,92.33456716381657
15.546496358766069,1.0361029212571888,15.58098386805417
9.602925434863264,38.11962051821023,39.31057930582934
47.709419942438785,15.761989766458916,50.24568710488425
67.20258335885514,15.902377302316662,69.05847387518139
16.17643286052229,53.94612321982086,56.31927903071097
26.02951031026977,89.7301085158156,93.42926619241149
17.450657487241813,92.57954757072082,94.20986187834258
68.12918613286865,84.87261419956643,108.83449197839585
90.16126521410871,29.80649907533519,94.9604187655931
85.74338756319914,66.75205775500235,108.66354368112675
49.059208309047925,65.23345042579486,81.62235584914951
67.58862583360084,3.904626545471289,67.70131793794043
85.61475343049752,14.252000161549054,86.79288861173869
10.762701495111221,24.542889969831343,26.79905206428237
20.507200300044193,43.39674359664623,47.99815224505198
25.53399431980302,11.561485121006484,28.029498820474608
25.641845979276333,1.0582916119391252,25.663675620628286
56.00583948335314,2.8853866892649362,56.080116909486776
71.78135620952234,81.14472380821788,108.33757105081456
1.0222307328977434,39.176008099124616,39.18934250856932
66.02390984662657,17.611344098998803,68.33239431198655
22.44714643218071,56.26297913932051,60.575549560688074
34.154637281603655,54.729766020875154,64.5126850823747
93.36070078637077,52.517379864492554,107.11813870280635
77.75026290626194,32.802717233077225,84.38673853080277
45.633166126696516,17.00778321846652,48.69959487257603
78.58516187810643,56.564412639148685,96.82541218409595
63.90519813293928,89.02817327127117,109.58964360024952
55.12993634981114,97.72993449003613,112.20717435779667
6.845461901161448,18.82587610930333,20.031823679412987
14.577652702286215,41.75188480488192,44.223611827491005
23.615857477815094,49.65648561753928,54.986137237465236
72.94009463039934,18.10919954250242,75.15451092756696
70.00554015967728,87.85794037573577,112.33785354952501
62.84409748767833,4.663490585515737,63.01689244545475
69.28318605009666,43.21104957671871,81.65387115608145
6.874183389557674,45.886070515251625,46.39812350304606
31.43033212854209,44.936269084088615,54.837341811106086
7.5955208323919035,67.40486181719523,67.83146270950142
55.51770156000273,54.47999458481331,77.78357793562094
85.89614122562337,78.15046445293966,116.1276976937992
72.10262736875943,76.36268809028603,105.02404013297378
50.625479519388,67.51303674607735,84.38571743633614
1.6233613452728761,43.85987817875104,43.88991018346025
46.76000413892158,25.07252772919181,53.05779522184328
79.31188498692319,88.04773062495379,118.50222769375839
26.41469120261368,82.14173142450959,86.28441315061315
51.59584465835693,1.2014986319642036,51.609832250956906
62.57772127341538,98.57067755707608,116.75679712048598
83.97486123750912,84.33496114851896,119.01328913941128
81.76726461860478,31.809254655737767,87.73661860912189
52.81521952644979,49.096178913135525,72.11020869126435
90.990865862344,84.05867439658961,123.87573778464832
78.35205439741613,48.336848904341245,92.06245374905436
32.00988840451857,31.04729593653235,44.593357584289954
50.37745040442723,59.509694020120804,77.96980948815335
50.37782968268685,90.98932998516821,104.00473015535223
34.36663245869607,81.92183954228848,88.83835444527078
98.97053471300272,4.882299781606448,99.09088551695937
48.02554838852048,43.09487516521895,64.52613085815642
54.297248238059844,14.078365426506283,56.092704867101396
16.262425050344284,18.147724273256916,24.368142416200367
70.63579976580444,39.021742980530654,80.69766188554294
97.52711838135517,36.4541320550995,104.11744601007796
1.5102843383163718,46.76830390496286,46.79268328413672
87.11807357519467,39.64588211283771,95.71496597689442
56.88011340631729,89.24388108234224,105.82919073561301
12.309725091239775,78.6501120734824,79.60759675428747
39.5036938239028,50.164651736216875,63.85165706188511
99.6629273526489,64.00746654176834,118.44684403391659
62.687525521186956,33.35013608967871,71.00674216699113
42.406290585828316,91.34079219799268,100.70468609060153
71.9120412624223,3.7245246962474,72.00842841460495
46.951445936590105,14.10233281787619,49.02360723613361
34.438399952988505,65.96759609046518,74.41590639961832
35.432735966220385,29.01698743995298,45.79808225397955
50.47452819999311,28.28939685077483,57.86162779591089
9.198096628234529,90.56613604787486,91.03202722242605
59.38823854842298,77.04644647827695,97.27855772375733
1.3798552493183953,7.689907983640022,7.812725856314304
81.2720839746583,63.18718881778759,102.94548297171009
20.21581619387102,43.85496996057297,48.290139931741095
9.216229471850763,85.2890110845944,85.78551333101574
43.223013359023604,46.83723114577785,63.733469270371245
75.13813314959206,69.73993986615895,102.51535624354672
73.63843643186121,93.17860109128881,118.76392979966094
56.565258822968815,38.38306937824512,68.35852924547623
23.600129442418332,12.786132276537352,26.841223673521498
45.84491755901876,76.60833747176076,89.27818230777557
64.88888149470841,13.113404784011234,66.20066711645465
91.88077100066471,57.40249341510131,108.33800039666293
90.37395719131659,7.808356673604484,90.7106530257618
53.463319388759786,35.650350521043315,64.2594274199342
66.93184731706677,37.7545855582817,76.84582562477125
70.22745278175861,69.34606409694575,98.69534806642025
47.30290248941318,18.50674964342219,50.79433399787066
40.711222638740175,6.033449496783298,41.15587639172935
49.81058155275605,21.18586294970767,54.12887236537962
84.85698009456041,95.1795301991708,127.51411702122823
41.24404409041239,57.00821713893362,70.3633995362055
62.15867976344381,76.30561774740625,98.4187419638538
35.03894805227903,75.31742697301986,83.06890324571818
8.690981950548938,47.09972319357928,47.894854548025904
57.46827003808662,18.29733025776127,60.31081458355566
14.746881834108903,69.6298801236137,71.17436848935145
2.783810092858577,60.200680126508736,60.26501046484042
48.563191881187606,59.17392987344637,76.55022914633629
1.3977207655619486,37.397128013008306,37.423238862501115
63.15824959082433,68.32365152527913,93.04346215143029
92.6280005552556,7.02593085041776,92.89408049590288
31.033870717830222,4.925812033580565,31.422360763016634
15.814621937481203,55.82369745335708,58.020577939119214
87.1681346381888,93.59415728614684,127.89898347682598
42.9238781352973,12.296530131841571,44.650464358807525
7.350005001587097,22.426328341579257,23.600058822123227
6.803684494240298,98.2652693620437,98.5005242904431
66.03904353169794,60.5305429001527,89.58293305294666
6.4106480576468075,80.5413057245973,80.79602921147833
20.094062247227125,34.239688168619246,39.700473340751536
13.556904356632428,18.772884443373865,23.15622693918739
24.3327880956948,19.21016098423145,31.001852550292455
64.09333745421088,62.98686314132539,89.86267764986422
49.265241457911706,81.2895101633076,95.05287201603554
33.941519867667566,68.58354221536194,76.52273540415035
54.87749951354045,25.662973463220748,60.581582678505555
7.8607384441220844,68.45045117203338,68.90033000314168
92.34643342352449,58.125808714715696,109.11678791453294
30.270536579815424,92.5089415140433,97.33555180343218
84.78719969356224,92.40066293042493,125.4063464975278
16.2334040492267,76.92254241838155,78.61679807225144
5.807226947348121,21.00400881907475,21.792023111445527
82.172371841453,79.06680536474695,114.03446147826014
31.260269072503732,34.562667888109324,46.60238657010043
44.54299444871583,26.070701640060637,51.611625032190084
82.23217790414745,38.89466776438786,90.96662169917859
70.54362765251636,7.280446037115891,70.91832130610699
50.381802057091626,23.352694416420697,55.530841115786174
63.742974237722315,98.97677528537159,117.72666992046396
21.510356558952612,38.364521681033935,43.98331459892261
48.342406180152906,37.232923968888755,61.01867634224735
48.04324573616887,41.637403474034734,63.57536338020781
58.274900060728584,53.18986795881711,78.89946787250408
3.0117145646701404,69.09056178926386,69.15617219724595
72.51186448492997,82.43661697521698,109.78964572945611
41.092209255203784,53.2078853002785,67.22833271471968
38.46036892176566,96.26492583736622,103.66357086301791
81.13409020070219,58.11590133244164,99.80079448770822
30.289920146968882,42.46912397181212,52.16421909166185
21.804149795274586,71.49710968794399,74.74796078840323
89.553655308228,27.69564457059092,93.73849746633138
41.86385035830113,67.29497344084784,79.25399306802558
11.476692044316446,75.84082652301534,76.70427255358194
47.37478464820276,49.53697565458972,68.54401635056851
9.662947378582672,52.2963937733565,53.18162609152919
82.0886886880745,86.81957788196165,119.48301935475858
94.50172842617353,73.40106244865162,119.65906837396449
83.53822780097043,15.908170779199232,85.03943439173968
43.940357503417566,98.72186232699518,108.05906310364871
23.00878210971294,37.0792944428301,43.63803536538208
57.15745304123807,28.815984418365982,64.01043193230964
87.18156813001048,15.712119811065442,88.5860967114193
76.61181480200092,6.376514090382196,76.8767201381597
67.12976658644743,91.47262511685584,113.46209370410789
57.23743245805049,23.762013665229208,61.973840996152816
5.334410966888464,54.288583004327386,54.55003377617106
39.60961968157733,4.448423703774978,39.858630743761196
23.79708492280561,36.791283452535545,43.81666108808427
92.49492859411619,73.16406613104486,117.93342354251638
76.87256638604092,51.628902256682274,92.60094497901369
35.671215421470784,57.69350587405543,67.83049631017485
10.63750661472833,69.04940079996094,69.86398426809077
64.06295313386077,5.6656123593915915,64.31299345885039
29.67487873731816,40.252888626517404,50.00893391038597
93.62663273238755,29.165777393174135,98.06420818909197
86.22616733382581,24.791934530715956,89.71951822683978
77.6566004352475,12.721112396556524,78.69164054564821
17.52793091044109,16.603298143881993,24.143277972467438
70.99940370866993,23.449924768835977,74.77174799782844
41.71268835576769,83.35624814651229,93.21058134637038
94.96786399145016,71.25487009366381,118.72721551170768
30.587362205994932,53.06208677864478,61.246810366133815
18.32733580216844,80.61422321534715,82.67130228936315
62.6986122139994,4.555868705053699,62.86391582791484
63.51490267960884,17.923435703611975,65.99539688358344
2.4859713119926603,78.62584297467197,78.66513355255825
54.38979140686888,19.15003525197219,57.662581102778304
42.1581277187014,82.92372771456164,93.0250092761355
37.150428095254554,13.38880817457127,39.48942253308024
86.78299718408032,14.006996866918453,87.90611219637663
69.02914338816285,21.133004807461276,72.19159597277047
78.25194372918976,92.32768759736578,121.02796616680399
21.661728837588598,63.72770376620282,67.30862295089774
22.37751324745114,74.85439592800928,78.12767556306167
49.9075152920588,74.42767463732841,89.61159988833533
79.33994646119419,38.389328601716294,88.13947841322702
18.873972518983468,72.48715993558672,74.90403990556632
34.88233789507684,38.82765691413953,52.19544461414656
37.50794880459505,29.926499468472276,47.98376385783627
8.733944977694268,79.23102895561713,79.71096376433566
70.60012482708953,80.35731304875081,106.96576735580202
48.010115583956456,23.34740780825333,53.38607168306868
66.54755451133651,39.41566501829243,77.34449987086055
71.03035500467097,78.7306691453064,106.03692562573326
82.24497502822933,89.6097886044711,121.63120541675177
72.81219280592806,16.31812879278572,74.61834056386931
12.779300944270652,99.08841205552422,99.90907834781378
99.03937339512193,80.0270794704385,127.33079333400174
35.29631204998989,94.8869110974679,101.23910085509966
5.945440654748031,93.72951787910976,93.91789385643978
45.79369401526003,35.50910656589074,57.94789953631665
88.27443409771676,17.423573993601714,89.97753411814892
69.8228417607677,35.82472853920831,78.47700559053698
30.856818055157305,79.92263695437542,85.67246417741221
53.94822081462378,49.171014039151395,72.99451452473555
29.647298598501216,58.746997750470854,65.80404287642605
17.269569800769247,1.5333616918818107,17.337509601490403
93.58996956673295,39.13028178373583,101.44092544913303
61.0879229165625,64.98403094396188,89.18889282856738
35.25372407381201,15.196854134592668,38.38970482643177
99.19747096144827,16.280542650161316,100.52459556810511
94.1139977112856,95.90975165492549,134.3730814847578
34.63127353240795,59.10490855739434,68.50339642714371
23.142893936710838,49.081605563209514,54.26414603058198
20.470579336834252,53.08706028586067,56.89710527065705
38.669008475468225,64.83153154167829,75.48787782495585
73.43835998675516,99.89097704324517,123.98145027462122
20.24330034454063,10.6036100993377,22.852303078203196
70.1227941974189,94.35310149282299,117.55727977189895
99.05087081669613,78.47471089205474,126.3699143749706
28.21776925887271,57.207188789475744,63.78796870211263
19.303818827624692,53.978718731424536,57.32660374743998
45.758799809749334,48.63145126886829,66.7748890867295
31.025887116540975,23.074223398078743,38.6655590518589
50.32648784886979,76.50353672881275,91.57262970571087
20.4534608235522,97.38704962163729,99.5117153588854
58.805502011048034,81.52687269114946,100.52222658482187
3.6103859115063512,82.6433248908635,82.72214960605666
15.156865785471414,46.07899537929258,48.50777665079756
31.449248411472972,36.058865066726796,47.84659836965367
89.90659431674615,83.82330921086644,122.92088052359736
13.909172445303048,65.76339330222098,67.21821908333915
82.6362275957174,3.341030364551371,82.70373991028495
82.0597279737267,61.741466731096374,102.6927829461696
18.798822888787,34.687236605379,39.45377200372008
39.05401334848463,39.40694724599003,55.48083858299059
10.966161217116792,28.527538100300912,30.56267530671876
74.39684165550247,44.73931582760665,86.81299689007541
62.112271407525824,17.05573579081855,64.41143052881499
94.54536959627201,77.0981297254418,121.99569057658032
83.20982645288737,37.17329282937344,91.13577189061374
69.60860312894486,41.89676231547559,81.24466949949645
56.96288171147182,95.73532727576047,111.4002817836297
2.0220192214957375,60.387219181988726,60.42106257147126
7.147550373551614,18.278344973476944,19.626140000313043
87.11525999477871,10.861583421338434,87.78976317530756
94.30953047873552,20.22595828736512,96.45401457566076
3.294768866571046,55.16574262558446,55.26404492358799
70.1324692247892,42.74467137893313,82.13202889773873
75.14975543103861,43.408956034968824,86.78607725546058
70.8099478793403,86.97858060501584,112.15757755380653
76.71703284270119,91.33846368039116,119.28209453091536
11.344735665323345,51.98122450896527,53.20479986587217
77.07812576560684,50.69429156361462,92.25480295721992
35.001059175044134,8.314056556993448,35.97495906610356
85.64827250791585,75.49920947952656,114.17424059578258
63.04812950025441,48.76135601916151,79.70405557001644
24.184756137000345,4.976703092425006,24.691496574252614
32.56708030421322,36.12725980771003,48.63942455205297
35.819521182898455,38.943817490582916,52.91180415098263
95.75802071362156,1.6937547646794067,95.77299899341801
76.97403302464949,71.09473446584545,104.78293290822175
21.75606672119957,99.21673330175344,101.574044943817
49.77994240183925,10.104456994021362,50.795105243265915
